DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK,FiscalDayOfYear,FiscalWeekOfYear,FiscalMonth,FiscalQuarter,FiscalQuarterName,FiscalYear,FiscalYearName,FiscalMonthYear,FiscalMMYYYY,FiscalFirstDayOfMonth,FiscalLastDayOfMonth,FiscalFirstDayOfQuarter,FiscalLastDayOfQuarter,FiscalFirstDayOfYear,FiscalLastDayOfYear
20150426,"Sunday, April 26, 2015",26/04/2015,4/26/2015,26,26th,Sunday,1,7,4,17,4,116,5,4,18,4,April,1,2,Second,2015,CY 2015,Apr-15,42015,"Wednesday, April 1, 2015","Thursday, April 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,113,17,4,2,Second,2015,FY 2015,Apr-15,42015,"Sunday, April 5, 2015","Saturday, May 2, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150503,"Sunday, May 3, 2015",3/5/2015,5/3/2015,3,3rd,Sunday,1,7,1,18,5,123,2,5,19,5,May,2,2,Second,2015,CY 2015,May-15,52015,"Friday, May 1, 2015","Sunday, May 31, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,120,18,5,2,Second,2015,FY 2015,May-15,52015,"Sunday, May 3, 2015","Saturday, June 6, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150510,"Sunday, May 10, 2015",10/5/2015,5/10/2015,10,10th,Sunday,1,7,2,19,6,130,3,6,20,5,May,2,2,Second,2015,CY 2015,May-15,52015,"Friday, May 1, 2015","Sunday, May 31, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,127,19,5,2,Second,2015,FY 2015,May-15,52015,"Sunday, May 3, 2015","Saturday, June 6, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150517,"Sunday, May 17, 2015",17/05/2015,5/17/2015,17,17th,Sunday,1,7,3,20,7,137,4,7,21,5,May,2,2,Second,2015,CY 2015,May-15,52015,"Friday, May 1, 2015","Sunday, May 31, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,134,20,5,2,Second,2015,FY 2015,May-15,52015,"Sunday, May 3, 2015","Saturday, June 6, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150524,"Sunday, May 24, 2015",24/05/2015,5/24/2015,24,24th,Sunday,1,7,4,21,8,144,5,8,22,5,May,2,2,Second,2015,CY 2015,May-15,52015,"Friday, May 1, 2015","Sunday, May 31, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,141,21,5,2,Second,2015,FY 2015,May-15,52015,"Sunday, May 3, 2015","Saturday, June 6, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150531,"Sunday, May 31, 2015",31/05/2015,5/31/2015,31,31st,Sunday,1,7,5,22,9,151,6,9,23,5,May,2,2,Second,2015,CY 2015,May-15,52015,"Friday, May 1, 2015","Sunday, May 31, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,148,22,5,2,Second,2015,FY 2015,May-15,52015,"Sunday, May 3, 2015","Saturday, June 6, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150607,"Sunday, June 7, 2015",7/6/2015,6/7/2015,7,7th,Sunday,1,7,1,23,10,158,2,10,24,6,June,3,2,Second,2015,CY 2015,Jun-15,62015,"Monday, June 1, 2015","Tuesday, June 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,155,23,6,2,Second,2015,FY 2015,Jun-15,62015,"Sunday, June 7, 2015","Saturday, July 4, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150614,"Sunday, June 14, 2015",14/06/2015,6/14/2015,14,14th,Sunday,1,7,2,24,11,165,3,11,25,6,June,3,2,Second,2015,CY 2015,Jun-15,62015,"Monday, June 1, 2015","Tuesday, June 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,162,24,6,2,Second,2015,FY 2015,Jun-15,62015,"Sunday, June 7, 2015","Saturday, July 4, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150621,"Sunday, June 21, 2015",21/06/2015,6/21/2015,21,21st,Sunday,1,7,3,25,12,172,4,12,26,6,June,3,2,Second,2015,CY 2015,Jun-15,62015,"Monday, June 1, 2015","Tuesday, June 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,169,25,6,2,Second,2015,FY 2015,Jun-15,62015,"Sunday, June 7, 2015","Saturday, July 4, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150628,"Sunday, June 28, 2015",28/06/2015,6/28/2015,28,28th,Sunday,1,7,4,26,13,179,5,13,27,6,June,3,2,Second,2015,CY 2015,Jun-15,62015,"Monday, June 1, 2015","Tuesday, June 30, 2015","Wednesday, April 1, 2015","Tuesday, June 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,176,26,6,2,Second,2015,FY 2015,Jun-15,62015,"Sunday, June 7, 2015","Saturday, July 4, 2015","Sunday, April 5, 2015","Saturday, July 4, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150705,"Sunday, July 5, 2015",5/7/2015,7/5/2015,5,5th,Sunday,1,7,1,27,1,186,2,1,28,7,July,1,3,Third,2015,CY 2015,Jul-15,72015,"Wednesday, July 1, 2015","Friday, July 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,183,27,7,3,Third,2015,FY 2015,Jul-15,72015,"Sunday, July 5, 2015","Saturday, August 1, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150712,"Sunday, July 12, 2015",12/7/2015,7/12/2015,12,12th,Sunday,1,7,2,28,2,193,3,2,29,7,July,1,3,Third,2015,CY 2015,Jul-15,72015,"Wednesday, July 1, 2015","Friday, July 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,190,28,7,3,Third,2015,FY 2015,Jul-15,72015,"Sunday, July 5, 2015","Saturday, August 1, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150719,"Sunday, July 19, 2015",19/07/2015,7/19/2015,19,19th,Sunday,1,7,3,29,3,200,4,3,30,7,July,1,3,Third,2015,CY 2015,Jul-15,72015,"Wednesday, July 1, 2015","Friday, July 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,197,29,7,3,Third,2015,FY 2015,Jul-15,72015,"Sunday, July 5, 2015","Saturday, August 1, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150726,"Sunday, July 26, 2015",26/07/2015,7/26/2015,26,26th,Sunday,1,7,4,30,4,207,5,4,31,7,July,1,3,Third,2015,CY 2015,Jul-15,72015,"Wednesday, July 1, 2015","Friday, July 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,204,30,7,3,Third,2015,FY 2015,Jul-15,72015,"Sunday, July 5, 2015","Saturday, August 1, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150802,"Sunday, August 2, 2015",2/8/2015,8/2/2015,2,2nd,Sunday,1,7,1,31,5,214,2,5,32,8,August,2,3,Third,2015,CY 2015,Aug-15,82015,"Saturday, August 1, 2015","Monday, August 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,211,31,8,3,Third,2015,FY 2015,Aug-15,82015,"Sunday, August 2, 2015","Saturday, September 5, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150809,"Sunday, August 9, 2015",9/8/2015,8/9/2015,9,9th,Sunday,1,7,2,32,6,221,3,6,33,8,August,2,3,Third,2015,CY 2015,Aug-15,82015,"Saturday, August 1, 2015","Monday, August 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,218,32,8,3,Third,2015,FY 2015,Aug-15,82015,"Sunday, August 2, 2015","Saturday, September 5, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150816,"Sunday, August 16, 2015",16/08/2015,8/16/2015,16,16th,Sunday,1,7,3,33,7,228,4,7,34,8,August,2,3,Third,2015,CY 2015,Aug-15,82015,"Saturday, August 1, 2015","Monday, August 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,225,33,8,3,Third,2015,FY 2015,Aug-15,82015,"Sunday, August 2, 2015","Saturday, September 5, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150823,"Sunday, August 23, 2015",23/08/2015,8/23/2015,23,23rd,Sunday,1,7,4,34,8,235,5,8,35,8,August,2,3,Third,2015,CY 2015,Aug-15,82015,"Saturday, August 1, 2015","Monday, August 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,232,34,8,3,Third,2015,FY 2015,Aug-15,82015,"Sunday, August 2, 2015","Saturday, September 5, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150830,"Sunday, August 30, 2015",30/08/2015,8/30/2015,30,30th,Sunday,1,7,5,35,9,242,6,9,36,8,August,2,3,Third,2015,CY 2015,Aug-15,82015,"Saturday, August 1, 2015","Monday, August 31, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,239,35,8,3,Third,2015,FY 2015,Aug-15,82015,"Sunday, August 2, 2015","Saturday, September 5, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150906,"Sunday, September 6, 2015",6/9/2015,9/6/2015,6,6th,Sunday,1,7,1,36,10,249,2,10,37,9,September,3,3,Third,2015,CY 2015,Sep-15,92015,"Tuesday, September 1, 2015","Wednesday, September 30, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,246,36,9,3,Third,2015,FY 2015,Sep-15,92015,"Sunday, September 6, 2015","Saturday, October 3, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150913,"Sunday, September 13, 2015",13/09/2015,9/13/2015,13,13th,Sunday,1,7,2,37,11,256,3,11,38,9,September,3,3,Third,2015,CY 2015,Sep-15,92015,"Tuesday, September 1, 2015","Wednesday, September 30, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,253,37,9,3,Third,2015,FY 2015,Sep-15,92015,"Sunday, September 6, 2015","Saturday, October 3, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150920,"Sunday, September 20, 2015",20/09/2015,9/20/2015,20,20th,Sunday,1,7,3,38,12,263,4,12,39,9,September,3,3,Third,2015,CY 2015,Sep-15,92015,"Tuesday, September 1, 2015","Wednesday, September 30, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,260,38,9,3,Third,2015,FY 2015,Sep-15,92015,"Sunday, September 6, 2015","Saturday, October 3, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20150927,"Sunday, September 27, 2015",27/09/2015,9/27/2015,27,27th,Sunday,1,7,4,39,13,270,5,13,40,9,September,3,3,Third,2015,CY 2015,Sep-15,92015,"Tuesday, September 1, 2015","Wednesday, September 30, 2015","Wednesday, July 1, 2015","Wednesday, September 30, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,267,39,9,3,Third,2015,FY 2015,Sep-15,92015,"Sunday, September 6, 2015","Saturday, October 3, 2015","Sunday, July 5, 2015","Saturday, October 3, 2015","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151004,"Sunday, October 4, 2015",4/10/2015,10/4/2015,4,4th,Sunday,1,7,1,40,1,277,2,1,41,10,October,1,4,Fourth,2015,CY 2015,Oct-15,102015,"Thursday, October 1, 2015","Saturday, October 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,274,40,10,4,Fourth,2015,FY 2015,Oct-15,102015,"Sunday, October 4, 2015","Saturday, October 31, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151011,"Sunday, October 11, 2015",11/10/2015,10/11/2015,11,11th,Sunday,1,7,2,41,2,284,3,2,42,10,October,1,4,Fourth,2015,CY 2015,Oct-15,102015,"Thursday, October 1, 2015","Saturday, October 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,281,41,10,4,Fourth,2015,FY 2015,Oct-15,102015,"Sunday, October 4, 2015","Saturday, October 31, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151018,"Sunday, October 18, 2015",18/10/2015,10/18/2015,18,18th,Sunday,1,7,3,42,3,291,4,3,43,10,October,1,4,Fourth,2015,CY 2015,Oct-15,102015,"Thursday, October 1, 2015","Saturday, October 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,288,42,10,4,Fourth,2015,FY 2015,Oct-15,102015,"Sunday, October 4, 2015","Saturday, October 31, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151025,"Sunday, October 25, 2015",25/10/2015,10/25/2015,25,25th,Sunday,1,7,4,43,4,298,5,4,44,10,October,1,4,Fourth,2015,CY 2015,Oct-15,102015,"Thursday, October 1, 2015","Saturday, October 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,295,43,10,4,Fourth,2015,FY 2015,Oct-15,102015,"Sunday, October 4, 2015","Saturday, October 31, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151101,"Sunday, November 1, 2015",1/11/2015,11/1/2015,1,1st,Sunday,1,7,1,44,5,305,1,5,45,11,November,2,4,Fourth,2015,CY 2015,Nov-15,112015,"Sunday, November 1, 2015","Monday, November 30, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,302,44,11,4,Fourth,2015,FY 2015,Nov-15,112015,"Sunday, November 1, 2015","Saturday, December 5, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151108,"Sunday, November 8, 2015",8/11/2015,11/8/2015,8,8th,Sunday,1,7,2,45,6,312,2,6,46,11,November,2,4,Fourth,2015,CY 2015,Nov-15,112015,"Sunday, November 1, 2015","Monday, November 30, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,309,45,11,4,Fourth,2015,FY 2015,Nov-15,112015,"Sunday, November 1, 2015","Saturday, December 5, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151115,"Sunday, November 15, 2015",15/11/2015,11/15/2015,15,15th,Sunday,1,7,3,46,7,319,3,7,47,11,November,2,4,Fourth,2015,CY 2015,Nov-15,112015,"Sunday, November 1, 2015","Monday, November 30, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,316,46,11,4,Fourth,2015,FY 2015,Nov-15,112015,"Sunday, November 1, 2015","Saturday, December 5, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151122,"Sunday, November 22, 2015",22/11/2015,11/22/2015,22,22nd,Sunday,1,7,4,47,8,326,4,8,48,11,November,2,4,Fourth,2015,CY 2015,Nov-15,112015,"Sunday, November 1, 2015","Monday, November 30, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,323,47,11,4,Fourth,2015,FY 2015,Nov-15,112015,"Sunday, November 1, 2015","Saturday, December 5, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151129,"Sunday, November 29, 2015",29/11/2015,11/29/2015,29,29th,Sunday,1,7,5,48,9,333,5,9,49,11,November,2,4,Fourth,2015,CY 2015,Nov-15,112015,"Sunday, November 1, 2015","Monday, November 30, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,330,48,11,4,Fourth,2015,FY 2015,Nov-15,112015,"Sunday, November 1, 2015","Saturday, December 5, 2015","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151206,"Sunday, December 6, 2015",6/12/2015,12/6/2015,6,6th,Sunday,1,7,1,49,10,340,2,10,50,12,December,3,4,Fourth,2015,CY 2015,Dec-15,122015,"Tuesday, December 1, 2015","Thursday, December 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,337,49,12,4,Fourth,2015,FY 2015,Dec-15,122015,"Sunday, December 6, 2015","Saturday, January 2, 2016","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151213,"Sunday, December 13, 2015",13/12/2015,12/13/2015,13,13th,Sunday,1,7,2,50,11,347,3,11,51,12,December,3,4,Fourth,2015,CY 2015,Dec-15,122015,"Tuesday, December 1, 2015","Thursday, December 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,344,50,12,4,Fourth,2015,FY 2015,Dec-15,122015,"Sunday, December 6, 2015","Saturday, January 2, 2016","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151220,"Sunday, December 20, 2015",20/12/2015,12/20/2015,20,20th,Sunday,1,7,3,51,12,354,4,12,52,12,December,3,4,Fourth,2015,CY 2015,Dec-15,122015,"Tuesday, December 1, 2015","Thursday, December 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,351,51,12,4,Fourth,2015,FY 2015,Dec-15,122015,"Sunday, December 6, 2015","Saturday, January 2, 2016","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20151227,"Sunday, December 27, 2015",27/12/2015,12/27/2015,27,27th,Sunday,1,7,4,52,13,361,5,13,53,12,December,3,4,Fourth,2015,CY 2015,Dec-15,122015,"Tuesday, December 1, 2015","Thursday, December 31, 2015","Thursday, October 1, 2015","Thursday, December 31, 2015","Thursday, January 1, 2015","Thursday, December 31, 2015",FALSE,FALSE,,FALSE,,358,52,12,4,Fourth,2015,FY 2015,Dec-15,122015,"Sunday, December 6, 2015","Saturday, January 2, 2016","Sunday, October 4, 2015","Saturday, January 2, 2016","Sunday, January 4, 2015","Saturday, January 2, 2016"
20160103,"Sunday, January 3, 2016",3/1/2016,1/3/2016,3,3rd,Sunday,1,7,1,1,1,3,2,1,2,1,January,1,1,First,2016,CY 2016,Jan-16,12016,"Friday, January 1, 2016","Sunday, January 31, 2016","Friday, January 1, 2016","Thursday, March 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,FALSE,,FALSE,,1,1,1,1,First,2016,FY 2016,Jan-16,12016,"Sunday, January 3, 2016","Saturday, January 30, 2016","Sunday, January 3, 2016","Saturday, April 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160110,"Sunday, January 10, 2016",10/1/2016,1/10/2016,10,10th,Sunday,1,7,2,2,2,10,3,2,3,1,January,1,1,First,2016,CY 2016,Jan-16,12016,"Friday, January 1, 2016","Sunday, January 31, 2016","Friday, January 1, 2016","Thursday, March 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,FALSE,,FALSE,,8,2,1,1,First,2016,FY 2016,Jan-16,12016,"Sunday, January 3, 2016","Saturday, January 30, 2016","Sunday, January 3, 2016","Saturday, April 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160117,"Sunday, January 17, 2016",17/01/2016,1/17/2016,17,17th,Sunday,1,7,3,3,3,17,4,3,4,1,January,1,1,First,2016,CY 2016,Jan-16,12016,"Friday, January 1, 2016","Sunday, January 31, 2016","Friday, January 1, 2016","Thursday, March 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,FALSE,,FALSE,,15,3,1,1,First,2016,FY 2016,Jan-16,12016,"Sunday, January 3, 2016","Saturday, January 30, 2016","Sunday, January 3, 2016","Saturday, April 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160124,"Sunday, January 24, 2016",24/01/2016,1/24/2016,24,24th,Sunday,1,7,4,4,4,24,5,4,5,1,January,1,1,First,2016,CY 2016,Jan-16,12016,"Friday, January 1, 2016","Sunday, January 31, 2016","Friday, January 1, 2016","Thursday, March 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,FALSE,,FALSE,,22,4,1,1,First,2016,FY 2016,Jan-16,12016,"Sunday, January 3, 2016","Saturday, January 30, 2016","Sunday, January 3, 2016","Saturday, April 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
